OTU ID	MRC1	MRC2	MRC3	MRC4	MRC5	MRC6	MRC7	MRC_neg	SVERC1	SVERC2	SVERC3	SVERC4	SVERC5	SVERC6	SVERC7	SVERC_neg
OTU_dn_1293	1	1	2	0	1	3	0	0	0	2	0	0	1	0	0	0
GU359085.1.1439	2	4	5	3	4	1	5	0	0	0	0	0	0	0	0	0
OTU_dn_3597	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_200	4	10	8	9	17	7	5	0	0	0	0	0	0	0	0	0
OTU_dn_4203	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
KC329580.1.1488	10	14	18	32	9	20	20	0	6	0	0	1	0	1	2	0
HQ385545.1.1411	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CP007155.7246905.7248409	3	5	7	2	1	7	0	0	0	0	0	0	0	0	0	0
HQ729811.1.1509	3	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0
DQ404622.1.1516	19	24	40	34	27	50	50	0	5	9	6	6	0	7	4	0
LK936195.1.1367	29	24	57	58	59	31	26	0	0	0	0	0	0	0	0	0
FPLS01021885.16.1486	29	19	23	31	10	10	23	0	42	3	8	17	11	3	4	0
KC466283.1.1487	24	10	26	32	28	16	12	0	4	1	8	2	0	0	2	0
CP008876.725597.727165	72	8	8	6	17	3	20	2	3	3	4	12	4	53	28	0
HQ264061.1.1490	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ223783.1.1545	2	2	1	0	14	0	1	0	0	0	0	2	1	1	10	0
EF516059.1.1484	39	55	78	42	6	26	56	0	0	0	0	0	0	0	0	0
AB486106.1.1312	17	29	20	33	22	10	12	0	0	0	0	0	0	0	0	0
OTU_dn_2384	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FPLM01003074.13.1478	1	0	0	1	8	1	0	0	0	0	0	0	0	0	0	0
JN023736.1.1451	42	51	67	126	129	50	50	0	0	0	0	0	0	0	0	0
EF019395.1.1463	3	3	13	13	4	8	3	0	0	0	0	0	0	0	0	0
OTU_dn_490	2	1	2	5	4	10	4	0	0	0	0	0	0	0	0	0
OTU_dn_1137	3	3	1	4	2	0	0	0	0	0	0	0	0	0	0	0
GDHX01215805.4.1493	8	4	9	6	7	29	3	2	0	7	12	3	0	2	0	0
JX504978.1.1448	22	14	16	23	24	42	24	0	0	0	0	0	0	0	0	0
JX222048.1.1445	14	30	31	31	42	41	58	1	9	20	31	15	11	12	13	0
OTU_dn_2632	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
JF175155.1.1390	9	6	3	3	1	1	3	0	15	0	0	7	3	0	0	0
OTU_dn_1774	2	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0
FJ538150.1.1459	4	4	6	5	5	5	1	0	0	0	0	0	0	0	0	0
FPLL01000428.11.1516	3	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0
FPLS01053956.9.1523	3	5	6	6	2	5	3	0	3	3	5	2	6	3	8	0
OTU_dn_6350	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC554581.1.1540	14	18	18	23	18	13	7	0	29	7	5	20	17	9	9	0
AB672209.1.1460	10	2	10	2	5	5	0	0	6	1	18	3	4	1	4	0
HM062466.1.1419	8	5	4	11	8	14	6	0	0	0	0	0	0	0	0	0
FJ478490.1.1477	21	28	33	39	31	31	33	0	13	8	18	2	13	9	3	0
OTU_dn_4924	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ861365.1.1496	6	5	3	12	0	1	0	1	2	3	26	22	1	19	10	0
OTU_dn_291	9	10	11	1	3	3	7	0	0	0	0	0	0	0	0	0
OTU_dn_703	1	8	1	4	3	1	2	0	0	0	0	0	0	0	0	0
KF781559.1.1481	31	0	2	6	0	5	5	0	2	0	6	0	0	1	0	0
EF516070.1.1466	13	21	21	21	6	17	16	0	5	0	0	0	0	0	0	0
KF712579.1.1493	14	2	9	5	5	8	0	1	15	10	16	17	12	19	5	0
FM877557.1.1487	3	0	0	0	0	0	0	0	30	6	1	4	3	17	3	0
KT387300.1.1453	33	1	7	6	4	11	2	0	0	0	4	6	3	3	2	0
KC331266.1.1491	5	0	0	0	0	1	0	0	6	21	38	21	19	26	17	0
AB480708.1.1525	8	10	41	28	26	27	27	0	0	0	7	0	0	0	0	0
OTU_dn_2631	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_3253	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FPLS01035005.20.1512	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_5563	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EU193057.1.1493	17	23	44	20	36	29	8	0	1	0	0	0	0	0	0	0
OTU_dn_133	6	14	13	19	4	15	10	0	0	0	0	0	0	0	0	0
AY212571.1.1526	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF010709.1.1446	3	0	0	0	5	2	3	0	0	0	0	0	0	0	0	0
FNIB01000031.49.1586	12	18	5	16	2	9	3	1	25	26	74	26	31	26	11	0
KM200446.1.1470	1	4	6	6	1	3	1	0	0	0	0	0	0	0	0	0
OTU_dn_174	8	7	21	8	10	6	7	0	0	0	0	0	1	0	0	0
GFCH01019079.71.1524	46	80	170	170	45	79	54	4	49	180	212	164	111	55	44	0
EF632908.1.1545	3	3	3	2	1	0	3	0	0	0	0	0	0	0	0	0
JQ723673.1.1494	3	0	1	0	0	1	1	0	9	25	5	13	7	7	0	0
KU379665.1.1458	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX079440.1.1482	45	81	146	188	135	172	126	0	12	2	2	8	10	5	10	0
DQ537534.1.1494	42	43	61	76	67	61	74	0	39	15	41	27	26	38	45	0
FR687472.1.1469	48	45	23	35	2	9	7	0	7	2	1	3	0	5	0	0
EU132218.1.1321	4	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0
AY148429.1.1547	5	3	5	7	5	5	1	0	0	0	0	0	0	0	0	0
EU223952.1.1485	10	9	9	23	5	1	1	0	0	0	0	0	0	0	0	0
FPLS01029907.13.1490	15	7	1	7	10	4	8	0	11	0	3	9	11	11	9	0
EF516148.1.1466	12	11	8	8	8	9	10	0	0	0	0	0	0	0	0	0
OTU_dn_436	1	4	7	10	3	6	0	0	0	0	0	0	0	0	0	0
KM108668.1.1502	27	27	23	31	6	5	2	8	316	132	255	213	163	129	90	0
KJ191926.1.1499	28	33	50	37	15	21	24	0	14	17	13	7	4	4	8	0
OTU_dn_209	2	4	10	7	19	6	9	0	0	0	0	0	0	0	0	0
JQ861383.1.1489	45	62	72	92	36	51	48	0	0	0	0	0	0	0	0	0
OTU_dn_2683	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0
HM748667.1.1405	8	6	10	11	3	7	10	0	0	0	0	0	0	0	0	0
JN409076.1.1480	12	7	1	6	2	2	1	0	3	4	22	9	3	2	1	0
EU133529.1.1390	56	40	88	90	76	69	59	2	22	9	53	58	37	31	19	0
CP016809.4010355.4011919	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF516923.1.1434	3	3	4	2	0	0	8	0	0	0	0	0	0	0	0	0
HQ863972.1.1502	107	138	153	185	21	122	98	6	155	124	180	222	228	294	196	1
FPLL01000761.10.1526	25	44	16	29	15	24	18	1	13	14	20	33	13	25	22	0
EU150203.1.1465	1	4	6	10	5	13	3	0	3	3	0	2	1	2	0	0
OTU_dn_1070	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0
EU335305.1.1513	1	1	2	1	0	0	0	0	2	0	2	1	2	3	4	0
EF018351.1.1348	47	38	55	73	39	24	20	0	3	0	0	0	0	0	0	0
FPLL01006955.11.1513	2	0	1	2	0	1	0	0	2	0	0	0	0	0	0	0
EF020217.1.1395	14	15	24	5	16	9	1	0	21	19	5	5	1	11	8	0
FPLL01005996.3.1437	1	3	12	5	2	1	8	1	0	5	3	1	10	1	39	0
HM263160.1.1366	21	26	17	42	34	27	22	0	8	0	0	0	2	0	0	0
KY176947.1.1510	6	11	7	3	4	6	4	0	0	1	4	1	9	8	16	0
OTU_dn_29	26	29	27	25	43	22	27	0	0	0	0	0	0	0	0	0
OTU_dn_811	3	0	5	2	5	1	1	0	0	0	0	0	0	0	0	0
FPLL01002917.16.1556	17	23	19	14	7	9	21	0	3	0	6	0	1	0	4	0
OTU_dn_99	10	12	22	18	14	17	7	0	0	0	0	0	0	0	0	0
HQ120368.1.1502	1	0	0	3	0	1	2	2	0	0	6	12	26	6	17	0
OTU_dn_5222	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_3403	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KM108716.1.1512	1	4	9	4	4	3	4	0	29	31	23	8	6	3	3	0
HG917228.1.1519	68	58	47	58	62	37	24	5	129	59	174	172	159	146	65	0
KY287450.1.1501	18	16	39	37	26	20	28	2	7	47	49	9	12	56	20	0
LN572001.1.1373	17	33	43	42	30	28	29	11	110	119	173	136	82	37	58	0
AMQH01000037.83.1573	1	0	0	1	1	0	0	0	0	0	0	1	0	5	0	0
FPLL01007153.10.1471	1	5	6	4	2	3	3	0	2	0	0	1	0	0	0	0
LN563318.1.1330	19	13	13	21	31	15	23	0	11	1	13	1	3	1	4	0
FNEI01000034.614.2144	4	1	12	4	16	9	7	0	0	0	0	0	0	0	5	0
GU727715.1.1465	41	19	40	44	21	9	3	0	0	0	0	0	0	0	0	0
FPLS01034545.9.1536	14	19	17	20	14	12	13	3	49	55	58	66	59	66	50	0
JX647707.1.1501	28	1	0	0	8	4	1	0	0	0	0	0	0	0	0	0
OTU_dn_562	2	7	4	7	1	0	4	0	0	0	0	0	0	0	0	0
AY921939.1.1378	4	2	1	2	0	2	1	0	0	0	0	1	0	0	0	0
KC136834.1.1517	3	1	4	2	4	7	1	0	0	1	1	0	0	0	0	0
KU714901.1.1529	19	21	58	60	46	26	23	1	5	4	9	13	31	28	34	0
AB649008.1.1514	28	26	22	27	13	9	15	1	5	4	10	16	9	5	1	0
FJ936969.1.1515	6	6	6	11	13	13	14	0	0	0	0	0	0	0	0	0
LIYL01000010.256727.258364	5	4	14	4	23	10	10	0	13	0	19	19	1	1	7	0
OTU_dn_1801	3	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_2895	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
FPLS01016483.13.1519	16	17	20	29	20	14	24	0	6	2	6	0	0	1	5	0
FPLS01039594.12.1466	5	10	31	37	8	27	16	0	3	0	0	0	0	0	0	0
OTU_dn_726	13	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
DQ302728.1.1433	51	1	4	12	4	1	3	0	0	12	23	0	9	1	8	0
EU135184.1.1390	2	0	0	5	1	4	0	0	0	0	0	0	0	0	0	0
OTU_dn_458	4	3	4	6	2	2	3	0	0	0	0	0	6	0	0	0
AB236956.1.1511	8	14	7	6	11	10	10	1	9	13	17	13	14	9	12	0
JX505213.1.1459	43	23	26	29	5	14	17	0	0	0	0	0	0	0	0	0
EF516309.1.1425	5	22	11	24	5	15	9	0	1	0	0	0	0	0	2	0
JF417836.1.1498	7	3	5	3	4	5	2	2	2	6	9	17	10	9	38	0
KJ192066.1.1489	13	22	24	32	29	46	26	0	0	0	0	0	0	0	0	0
KM200738.1.1486	3	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_1098	5	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_274	6	6	9	14	4	3	5	0	0	0	0	0	0	0	0	0
FPLL01000336.10.1488	25	22	12	32	14	10	8	0	3	0	0	0	0	0	0	0
KX753167.1.1442	14	12	9	9	11	26	16	0	18	4	31	18	6	11	10	0
HQ121113.1.1453	3	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0
KU177034.1.1466	8	3	18	30	33	12	20	0	0	0	0	0	0	0	0	0
JQ427191.1.1510	3	1	1	2	0	3	1	0	7	3	3	9	2	0	4	0
GU444090.1.1445	14	11	8	16	0	1	1	0	0	2	22	3	1	10	0	0
OTU_dn_2396	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KF441662.1.1528	16	23	26	29	5	8	16	2	17	23	36	17	19	26	33	0
OTU_dn_163	8	4	17	13	5	11	11	0	0	1	0	0	0	0	0	0
EF019025.1.1373	5	11	11	17	11	35	34	0	10	5	21	11	23	22	74	0
JX133378.1.1515	11	11	25	22	6	7	10	0	17	1	0	4	5	0	5	0
OTU_dn_2297	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
OTU_dn_354	9	8	3	10	2	3	3	0	0	0	0	0	0	0	0	0
EF515951.1.1453	4	6	10	5	3	3	10	0	4	2	3	5	1	5	5	0
KY190494.1.1475	1	1	0	0	0	0	0	0	25	19	35	26	16	20	11	0
OTU_dn_264	9	16	5	12	3	4	0	0	0	0	0	0	0	0	0	0
OTU_dn_752	3	2	1	3	0	7	2	0	0	0	0	0	0	0	0	0
GCVR01032299.115.1608	42	13	12	1	0	3	6	1	3	0	20	94	11	85	45	0
JF124601.1.1321	19	14	14	21	15	12	15	0	0	0	0	0	0	0	0	0
EF019176.1.1408	20	14	23	32	9	8	20	0	1	0	0	0	0	0	0	0
EF019543.1.1386	49	29	27	40	31	16	14	0	3	6	13	14	19	9	5	0
AYWN01000015.724.2340	20	11	8	20	7	16	16	1	29	15	50	33	28	23	64	0
JN391753.1.1499	15	2	0	5	1	0	2	0	1	0	0	0	1	0	0	0
OTU_dn_1282	3	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0
FM955855.1.1512	5	1	4	15	5	9	2	0	0	6	8	7	12	2	0	0
FPLS01050649.2.1307	1	0	3	2	5	6	6	0	0	0	0	0	0	0	0	0
JF429052.1.1472	8	1	4	1	0	1	3	0	0	0	0	0	0	0	0	0
KM200757.1.1510	13	15	13	37	17	17	6	0	0	0	0	0	0	0	0	0
OTU_dn_1350	3	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_394	5	5	9	5	3	5	3	0	0	0	0	0	0	0	0	0
EF516123.1.1471	5	1	2	2	0	1	1	0	31	0	0	3	0	0	4	0
HQ118355.1.1459	41	62	31	40	24	22	38	0	8	6	0	8	8	2	0	0
OTU_dn_180	4	8	14	11	10	8	11	0	0	0	0	0	0	0	0	0
OTU_dn_331	4	10	6	3	3	5	10	0	0	0	0	0	0	0	0	0
AB487214.1.1354	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
KC554528.1.1538	11	11	16	20	12	11	5	0	8	1	9	7	2	5	4	0
OTU_dn_6286	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FM253591.1.1490	8	0	0	0	1	0	0	0	0	3	4	6	0	0	0	0
JX133348.1.1518	23	19	26	39	79	17	12	0	0	0	0	3	0	0	4	0
AF441729.1.1570	34	19	29	40	76	11	22	1	56	28	81	77	53	52	65	0
OTU_dn_1095	2	4	1	1	0	1	4	0	0	0	0	0	0	0	0	0
OTU_dn_218	7	2	8	10	14	10	3	0	1	0	0	0	0	0	0	0
EU881183.1.1514	2	4	9	6	8	15	15	0	32	0	5	9	4	3	0	1
LC093166.1.1506	15	19	18	15	2	15	13	0	0	0	0	0	0	0	0	0
KC554198.1.1520	34	26	42	37	44	14	20	0	24	24	46	32	33	27	55	0
FN811222.1.1525	17	13	11	13	5	7	15	0	74	9	23	13	16	16	2	0
FJ444715.1.1514	2	1	3	2	2	1	2	2	78	72	111	115	81	72	66	0
AY963502.1.1424	2	2	2	0	1	4	0	0	0	0	0	0	0	0	0	0
EF020147.1.1407	15	33	43	20	12	8	7	3	68	35	27	39	58	57	40	0
OTU_dn_3398	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_520	23	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_851	2	3	0	0	1	6	3	0	0	0	0	1	0	0	0	0
OTU_dn_2630	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
AGZI01000009.333935.335453	24	22	25	29	13	12	16	4	20	26	72	43	86	70	84	0
OTU_dn_568	5	3	5	6	2	3	0	0	0	0	0	0	0	0	0	0
OTU_dn_4045	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_60	2	10	21	19	21	26	36	0	0	0	0	0	0	0	0	0
FPLS01009732.15.1516	20	2	10	0	1	1	1	0	0	0	0	0	0	3	1	0
OTU_dn_3945	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ977421.1.1466	3	0	0	3	1	0	0	0	0	1	1	0	0	0	2	0
HG917262.1.1473	10	23	11	6	10	7	11	3	56	56	166	113	99	72	43	0
JF198338.1.1337	7	8	3	7	1	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_983	3	1	2	5	0	3	0	0	0	0	0	0	0	0	0	0
OTU_dn_28	2	9	31	24	27	55	61	0	0	0	0	0	0	0	0	0
OTU_dn_2	23	40	53	57	38	72	27	0	26	12	1	15	9	0	10	0
OTU_dn_1237	2	2	0	5	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_6325	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_6	12	120	32	83	2	27	16	0	0	27	18	0	0	5	0	0
OTU_dn_3346	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GQ396976.1.1501	13	13	25	47	24	24	7	0	1	1	0	0	2	0	0	0
FJ479026.1.1514	11	11	5	3	1	10	0	0	8	6	0	1	4	0	1	0
OTU_dn_1632	2	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2836	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LWHQ01000067.135.1626	5	0	3	3	3	4	3	0	0	0	0	0	0	0	0	0
LMRY01000023.6.1555	18	16	8	17	34	9	15	0	12	3	13	10	8	7	1	0
OTU_dn_4053	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LN570585.1.1371	3	4	3	8	3	1	0	0	0	0	0	0	0	0	0	0
EU223960.1.1489	8	4	0	0	0	2	6	0	12	0	0	0	4	0	0	0
FR749751.1.1487	13	6	2	2	5	1	1	16	51	123	401	455	469	387	532	0
KY190395.1.1482	6	4	6	6	3	2	2	1	9	14	5	17	8	3	9	0
EU445216.1.1546	14	11	13	19	10	2	6	0	0	0	0	0	0	0	0	0
AY962287.1.1497	7	5	1	9	5	5	2	0	0	0	7	2	2	0	0	0
OTU_dn_692	3	7	4	5	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_2669	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_4564	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KX752970.1.1467	21	29	25	20	20	25	9	0	4	0	0	3	3	0	1	0
FPLS01037632.1.1530	19	59	107	72	82	108	77	0	0	1	0	0	0	0	0	0
OTU_dn_1198	3	6	0	1	0	1	1	0	0	0	0	0	0	0	0	0
JF428950.1.1509	37	28	51	69	37	51	71	0	0	0	0	1	0	0	0	0
OTU_dn_4918	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
JF833902.1.1528	16	26	40	27	26	21	31	1	47	153	215	118	35	116	24	0
AF378694.1.1549	1	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0
AM900789.1.1547	34	18	19	30	28	18	10	0	7	2	8	29	13	5	11	0
FR687499.1.1527	47	56	50	31	15	29	26	0	0	0	0	0	0	0	0	0
OTU_dn_1326	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2163	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_6328	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU134842.1.1359	51	45	35	45	20	21	16	0	3	1	2	4	0	1	0	0
OTU_dn_620	1	3	0	0	0	0	0	0	0	0	0	19	0	0	0	0
FOOF01000043.3238.4772	23	6	188	281	109	177	65	5	11	117	81	64	76	41	73	0
OTU_dn_24	25	13	39	45	30	45	31	0	0	0	0	0	0	0	0	0
KM268029.1.1432	15	26	24	46	22	19	10	1	4	1	0	2	4	5	7	0
JQMI01000018.347284.348818	10	3	9	16	25	1	6	0	1	4	0	8	0	0	0	0
OTU_dn_19	3	11	42	42	45	66	19	0	0	0	0	3	3	0	2	0
KC554433.1.1540	17	7	18	23	21	20	11	0	0	1	1	0	0	5	0	0
KC554152.1.1541	13	32	30	20	37	25	26	0	1	3	4	4	6	5	1	0
OTU_dn_64	5	8	25	27	17	17	33	0	0	0	0	0	0	0	0	0
HM314667.1.1303	7	2	2	0	0	0	0	0	1	4	7	7	0	5	8	0
OTU_dn_33	13	22	30	30	36	36	27	0	0	0	0	0	0	0	0	0
HQ598720.1.1508	8	9	12	11	1	4	6	0	1	5	0	0	0	0	0	0
KY287273.1.1499	2	1	0	3	1	4	14	0	0	0	13	0	0	0	0	0
HE798385.3924211.3925743	14	0	0	0	0	1	2	13	0	2	6	1	4	5	0	0
EF018752.1.1386	4	17	11	14	2	18	14	0	0	0	0	0	0	0	0	0
OTU_dn_5242	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_549	1	5	7	2	1	2	3	0	4	0	0	0	0	0	0	0
AB821134.1.1422	10	15	31	25	10	13	2	0	0	0	0	0	0	0	0	0
HG917274.1.1501	2	0	2	3	0	3	0	0	0	0	1	1	0	0	0	0
OTU_dn_1143	1	0	4	0	2	4	2	0	0	0	0	0	0	0	0	0
LMJD01000001.1497358.1498850	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AB821070.1.1492	13	16	21	25	12	14	10	0	0	0	0	0	0	0	0	0
FPLS01056264.1.1405	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KF712720.1.1452	9	0	0	0	1	0	0	0	4	8	12	30	14	22	53	0
OTU_dn_665	1	0	2	1	0	0	7	0	3	0	0	0	2	2	3	0
OTU_dn_220	22	10	18	4	0	0	0	0	0	0	1	0	0	0	0	0
KJ191787.1.1480	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ597791.1.1507	8	2	3	17	2	5	6	0	3	1	4	8	4	0	3	0
CP001674.74944.76476	21	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
FPLL01006381.10.1474	6	3	3	1	1	9	8	0	0	0	1	1	0	0	0	0
EF019283.1.1379	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GQ500748.1.1521	8	2	4	6	5	3	0	0	22	6	17	21	11	26	2	0
JQ738727.1.1510	7	7	13	19	11	6	6	0	8	0	1	1	3	2	3	0
OTU_dn_21	17	16	24	27	9	11	7	0	8	19	16	30	3	25	20	0
OTU_dn_1519	2	0	0	1	1	1	4	0	0	0	0	0	0	0	0	0
KC554952.1.1515	27	37	40	28	17	17	4	0	0	0	0	0	0	2	0	0
OTU_dn_221	16	6	8	9	10	4	2	0	0	0	0	0	0	0	0	0
HM062282.1.1419	23	19	36	58	24	17	16	0	0	0	0	0	0	0	0	0
JN869053.1.1523	7	4	17	11	2	10	7	0	20	24	24	11	25	12	5	0
GQ483458.1.1495	34	6	11	18	10	21	15	2	4	64	12	16	20	54	57	0
OTU_dn_1189	4	0	3	1	1	0	3	0	0	0	0	0	0	0	0	0
HQ218547.1.1480	10	18	0	0	4	9	3	0	0	0	5	0	2	7	3	0
KX753132.1.1503	1	2	1	6	0	0	0	0	9	8	12	7	7	18	6	0
CP002160.156482.157984	7	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
AJ519370.1.1323	17	4	8	7	4	4	2	0	1	0	0	0	0	1	0	0
FPLL01007102.10.1478	2	6	4	7	1	0	1	0	0	0	0	0	0	0	0	0
JQ396608.1.1490	13	24	16	12	8	8	1	0	13	16	14	28	11	15	21	0
OTU_dn_287	9	3	6	12	2	6	7	0	0	0	0	0	0	0	0	0
EF019974.1.1386	3	3	0	0	0	5	2	0	0	0	0	0	3	0	0	0
EF515998.1.1439	12	12	13	15	11	7	8	0	0	1	0	0	0	0	0	0
OTU_dn_4005	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_1782	2	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0
FM998004.1.1427	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_398	11	4	0	4	0	8	4	0	1	1	0	2	0	0	0	0
AUGX01000083.164.1676	16	16	25	24	17	15	15	0	2	13	26	21	0	10	12	0
OTU_dn_38	12	25	34	29	16	33	14	0	8	2	2	0	0	7	0	0
OTU_dn_9	19	32	73	84	20	33	23	0	4	3	0	0	0	0	0	0
AM900793.1.1533	8	5	4	4	20	3	3	0	6	3	7	9	9	0	1	0
OTU_dn_388	8	2	13	5	1	5	1	0	0	0	0	0	0	0	0	0
KC554593.1.1518	8	5	0	4	1	2	2	0	2	0	0	0	0	0	1	0
FPLS01040280.16.1535	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
GQ397036.1.1454	21	6	10	1	1	1	0	0	0	0	0	5	0	5	5	0
JF135655.1.1323	4	2	2	3	1	3	3	0	0	0	0	0	0	0	0	0
EF018481.1.1384	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF441681.1.1541	14	4	2	6	5	0	1	0	4	0	1	0	1	0	0	0
GU001903.1.1488	5	0	2	2	3	0	0	0	0	0	0	5	0	0	10	0
AB473915.1.1479	19	8	9	22	5	7	3	0	5	0	2	0	3	7	0	0
HQ120726.1.1502	18	35	47	52	33	70	67	1	39	20	48	82	92	67	44	0
JQ426823.1.1445	9	19	40	28	27	36	57	0	0	0	0	0	0	0	0	0
FPLS01002878.18.1481	6	7	35	17	17	35	15	0	0	0	4	1	0	0	0	0
EU135487.1.1393	3	0	3	2	3	0	6	1	21	0	13	19	2	22	2	0
OTU_dn_1823	1	2	0	2	1	1	1	0	0	0	0	0	0	0	0	0
EU133083.1.1361	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_327	36	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
KF600710.1.1526	3	0	1	3	1	2	6	0	0	2	2	0	0	1	1	0
EF019610.1.1357	27	3	5	10	6	1	1	0	3	0	0	2	6	4	0	0
OTU_dn_83	8	11	16	11	23	16	27	0	0	0	0	0	0	0	0	0
AB681949.1.1471	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_939	1	0	0	1	0	0	1	0	1	1	6	3	1	0	0	0
OTU_dn_177	6	8	17	9	7	9	9	0	2	0	0	0	0	0	0	0
JN051487.1.1558	41	59	87	120	47	36	71	1	2	0	0	0	0	1	1	0
OTU_dn_1506	2	0	0	1	1	0	0	0	0	1	1	3	0	0	0	0
EF019814.1.1408	8	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0
KJ192110.1.1497	19	12	17	15	9	20	17	0	5	11	0	16	4	1	2	0
OTU_dn_375	29	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0
KC172335.1.1513	16	25	40	24	16	31	27	0	18	0	2	6	10	4	3	0
KX753080.1.1455	7	5	5	7	6	7	1	0	3	5	12	19	5	4	17	0
JQ957825.1.1458	9	9	31	35	23	40	35	0	38	5	0	5	17	15	12	0
KF712585.1.1496	9	24	35	36	11	9	11	0	0	0	0	0	0	0	0	0
DQ532177.1.1470	35	27	26	22	21	32	18	0	80	20	29	19	29	20	40	0
HM270093.1.1339	9	15	29	14	10	13	4	0	0	0	0	0	0	0	1	0
OTU_dn_691	1	2	1	0	6	7	3	0	0	0	0	0	0	0	0	0
OTU_dn_374	7	7	5	6	2	3	5	0	0	0	1	0	0	0	0	0
KJ192148.1.1524	6	9	6	3	2	1	1	0	0	0	0	0	0	0	0	0
EU344941.1.1445	30	17	21	26	22	31	26	0	6	0	2	9	2	0	5	0
